Wavelength,Intensity
6.839516068883523303e+02,9.269793645002735172e-01
6.838316413916968486e+02,9.287223518966519764e-01
6.837118077294458089e+02,9.295102547926823444e-01
6.835919263324857411e+02,9.303365785701795954e-01
6.834719972731192001e+02,9.330956536488440589e-01
6.833521099102348444e+02,9.352421947881860431e-01
6.832322197827501213e+02,9.337287660016434510e-01
6.831123717159283615e+02,9.330133668759702514e-01
6.829924313341350626e+02,9.355214669836380281e-01
6.828725326868328693e+02,9.387432668798363355e-01
6.827526765043966179e+02,9.375393899456503366e-01
6.826328172750364729e+02,9.377201245867240464e-01
6.825128659566696570e+02,9.426994859887483091e-01
6.823930014921782004e+02,9.463392127367000750e-01
6.822731344318196989e+02,9.475001311535343751e-01
6.821532644250960402e+02,9.452070345740326562e-01
6.820333922478731665e+02,9.416789379722776410e-01
6.819134275129687239e+02,9.427412769482018673e-01
6.817935499749229393e+02,9.431212200744371055e-01
6.816737145774120563e+02,9.404164324315443801e-01
6.815538321061468423e+02,9.390641626452733703e-01
6.814339468387313445e+02,9.366615619427026695e-01
6.813140591748566521e+02,9.326414706943301214e-01
6.811942136882869363e+02,9.278449839515773290e-01
6.810743212901548986e+02,9.248379331052454244e-01
6.809544707134029977e+02,9.255528076986224706e-01
6.808345733062011504e+02,9.274094454752496164e-01
6.807147184866915950e+02,9.313110777281425889e-01
6.805948161698363492e+02,9.364370715367513753e-01
6.804749564587334589e+02,9.421687004912970842e-01
6.803550945179425753e+02,9.469364902353302194e-01
6.802352299988169761e+02,9.495702374373269361e-01
6.801153188915925512e+02,9.494706933178572728e-01
6.799954500525094545e+02,9.452822780497505128e-01
6.798755790825447320e+02,9.430233764794366813e-01
6.797557056335118659e+02,9.429909455514738914e-01
6.796358304756842017e+02,9.448769351488294221e-01
6.795159528881920323e+02,9.452724486709596086e-01
6.793961175824661041e+02,9.477349267891778117e-01
6.792762359391909968e+02,9.493885911243672426e-01
6.791563962233349230e+02,9.482638443572798392e-01
6.790365548896786549e+02,9.451880608490854652e-01
6.789166669670044030e+02,9.429763059184513851e-01
6.787967771347429107e+02,9.425324880600471911e-01
6.786769296376744478e+02,9.453865738887341497e-01
6.785571244533791742e+02,9.524265513332069721e-01
6.784372286207708385e+02,9.561308245759995161e-01
6.783173751500231674e+02,9.581568405668576816e-01
6.781974757029178136e+02,9.605836706943461367e-01
6.780776627774741883e+02,9.587018021565721915e-01
6.779578039243988314e+02,9.552767749691147836e-01
6.778379429552313695e+02,9.545242555065748258e-01
6.777181243607140004e+02,9.539344260020113930e-01
6.775982599586009201e+02,9.536115502039320679e-01
6.774783498199700489e+02,9.533992921482421501e-01
6.773585702106549888e+02,9.514084237938582600e-01
6.772387004790334686e+02,9.461758332057764731e-01
6.771188735356387269e+02,9.417242377914585294e-01
6.769990006141247250e+02,9.453958101011370463e-01
6.768791701282137865e+02,9.507806432035886823e-01
6.767592937442692573e+02,9.535947044422788954e-01
6.766394158581819056e+02,9.548550735074935458e-01
6.765196247426533773e+02,9.526193171835372064e-01
6.763997438934592310e+02,9.507954969473896290e-01
6.762799494315947868e+02,9.502906749667098252e-01
6.761601096089045768e+02,9.502407025765272630e-01
6.760402680048584898e+02,9.507461692919568774e-01
6.759204250125169438e+02,9.506303482934037596e-01
6.758005806559446000e+02,9.508022045458794924e-01
6.756807349591895218e+02,9.492280268039370306e-01
6.755608879462831737e+02,9.493461933057418811e-01
6.754410834409060271e+02,9.491142754133723436e-01
6.753212334842498876e+02,9.427165436571307566e-01
6.752013822837017187e+02,9.386321690990354627e-01
6.750815736162792291e+02,9.379309998172210561e-01
6.749617637218159416e+02,9.375777357887634667e-01
